x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,label
0.7880191206932068,0.7695274353027344,0.6559022665023804,0.5343185067176819,0.4158203899860382,0.6976813077926636,0.3679928183555603,0.4059114456176758,0.5111604928970337,0.6463915109634399,0.2996845543384552,0.362784743309021,0.4831793010234833,0.5719571709632874,0.269712895154953,0.33635401725769043,0.44937610626220703,0.49117597937583923,0.2756905257701874,0.3280959725379944,0.41692182421684265,0.7912286520004272,0.5624182224273682,0.32502567768096924,0.18139386177062988,0.15646526217460632,0.3757811486721039,0.25221824645996094,0.30217990279197693,0.3494291603565216,0.5449526906013489,0.38974109292030334,0.4424349367618561,0.49417632818222046,0.6886754035949707,0.5324525237083435,0.5730451345443726,0.6139112710952759,0.8117676377296448,0.6665425300598145,0.6943521499633789,0.7426475286483765,rock
0.844271183013916,0.7951667308807373,0.6638645529747009,0.5312547087669373,0.4489614963531494,0.7287352085113525,0.3785672187805176,0.443518728017807,0.5544784665107727,0.670685887336731,0.2797608971595764,0.37109628319740295,0.5124081373214722,0.5859744548797607,0.24299314618110657,0.33465853333473206,0.45565178990364075,0.5093401074409485,0.24669480323791504,0.31132254004478455,0.42152249813079834,0.7328253388404846,0.4943360686302185,0.26484474539756775,0.14545109868049622,0.18052372336387634,0.3783656358718872,0.21875843405723572,0.26666259765625,0.33136627078056335,0.559796929359436,0.38122525811195374,0.42329326272010803,0.479880154132843,0.7166554927825928,0.5329080820083618,0.5653407573699951,0.6152932047843933,0.8350717425346375,0.6830029487609863,0.701731264591217,0.7427161335945129,rock
0.18362194299697876,0.3159553110599518,0.5910367965698242,0.7709397673606873,0.7364012598991394,0.7530987858772278,0.8604278564453125,0.6850435137748718,0.6590335965156555,0.7140268683433533,0.8055184483528137,0.5950110554695129,0.5933882594108582,0.6437768936157227,0.7262891530990601,0.5401408672332764,0.5255424380302429,0.5524254441261292,0.6144495010375977,0.4927232563495636,0.4642918109893799,0.5722746253013611,0.683893084526062,0.8062953352928162,0.7392784357070923,0.5872621536254883,0.5659410357475281,0.6217990517616272,0.6600775122642517,0.6109204888343811,0.4347872734069824,0.49765777587890625,0.5769204497337341,0.5212989449501038,0.3239525556564331,0.3678473234176636,0.4739057719707489,0.4279203414916992,0.21193382143974304,0.28784459829330444,0.37032946944236755,0.327997088432312,rock
0.27675411105155945,0.4683648347854614,0.699834942817688,0.7277078032493591,0.5948126912117004,0.7897623777389526,0.757199764251709,0.6529400944709778,0.6390352249145508,0.6640206575393677,0.6046445965766907,0.5150596499443054,0.5502458810806274,0.5167916417121887,0.45208531618118286,0.3963889479637146,0.4377173185348511,0.3672060966491699,0.316923588514328,0.29402005672454834,0.32347679138183594,0.6481228470802307,0.709494411945343,0.7152826189994812,0.5751628875732422,0.47754284739494324,0.3741913139820099,0.3932866156101227,0.5268877148628235,0.535923182964325,0.24840907752513885,0.300655722618103,0.4911256432533264,0.49230220913887024,0.19634002447128296,0.28284865617752075,0.4570813775062561,0.4517621695995331,0.18734800815582275,0.29851001501083374,0.4237383008003235,0.42053765058517456,rock
0.29037582874298096,0.46054285764694214,0.6945682168006897,0.7313548922538757,0.6007347702980042,0.8294882774353027,0.7860575914382935,0.6817151308059692,0.6527957916259766,0.7072910666465759,0.6144797205924988,0.5319051742553711,0.5449285507202148,0.5555849671363831,0.44203731417655945,0.40178245306015015,0.4328920543193817,0.40226054191589355,0.3131956160068512,0.29388514161109924,0.3216352164745331,0.7982242107391357,0.8728328943252563,0.8994367122650146,0.7985467910766602,0.7201870083808899,0.5031768679618835,0.581028163433075,0.7123199701309204,0.701812744140625,0.3890850841999054,0.510567843914032,0.6819111704826355,0.6522181034088135,0.34098395705223083,0.48910465836524963,0.6454245448112488,0.6116140484809875,0.3239606022834778,0.47105687856674194,0.5981821417808533,0.5864800810813904,rock
0.35286301374435425,0.46331292390823364,0.6007177233695984,0.6280065774917603,0.5327069163322449,0.7582334876060486,0.7750260829925537,0.6722442507743835,0.596735954284668,0.6308678388595581,0.559053897857666,0.48883089423179626,0.480979859828949,0.4613438546657562,0.3702234625816345,0.3278435170650482,0.34822362661361694,0.29494404792785645,0.22110091149806976,0.20425567030906677,0.24542206525802612,0.686539351940155,0.788975715637207,0.8479654788970947,0.878463864326477,0.8452547788619995,0.5528759360313416,0.6471205353736877,0.7541749477386475,0.8120294213294983,0.42922282218933105,0.5788130760192871,0.6962154507637024,0.7360716462135315,0.38192638754844666,0.5444865226745605,0.6697744727134705,0.7226979732513428,0.39274847507476807,0.5253934860229492,0.6380859017372131,0.6990479230880737,rock
0.48546361923217773,0.6223129034042358,0.8054003715515137,0.8118442296981812,0.694225013256073,0.9112362861633301,0.8780108690261841,0.7813019156455994,0.7431029081344604,0.7658796906471252,0.6728294491767883,0.6001562476158142,0.6131145358085632,0.6008474230766296,0.4938809275627136,0.452420711517334,0.4819590747356415,0.436078816652298,0.33952048420906067,0.3334871232509613,0.37228307127952576,0.43223458528518677,0.5189021825790405,0.5767444372177124,0.5302404165267944,0.4612693190574646,0.22871002554893494,0.3008248507976532,0.46335792541503906,0.4712439179420471,0.11296740174293518,0.24551279842853546,0.4508364796638489,0.4351043105125427,0.07289087027311325,0.21314063668251038,0.407334566116333,0.4009075164794922,0.056838344782590866,0.21510407328605652,0.3619648218154907,0.36849284172058105,rock
0.22347503900527954,0.3724159896373749,0.584141731262207,0.7658817768096924,0.8484784960746765,0.6269562244415283,0.9060987234115601,0.8323032259941101,0.746289074420929,0.5962879061698914,0.8753751516342163,0.7908691763877869,0.6996780037879944,0.5662988424301147,0.8121910095214844,0.7264692783355713,0.6352632641792297,0.5292062163352966,0.7190547585487366,0.6419268846511841,0.5661656260490417,0.5248797535896301,0.3416594862937927,0.2644996643066406,0.31377339363098145,0.42081841826438904,0.21063396334648132,0.3815920054912567,0.42097926139831543,0.38295120000839233,0.3706047832965851,0.5200240612030029,0.5419462323188782,0.5045255422592163,0.5381277799606323,0.6513318419456482,0.6526088714599609,0.6135774850845337,0.6919593811035156,0.7474706172943115,0.7348686456680298,0.7056196928024292,rock
0.1455918550491333,0.38965973258018494,0.5542277097702026,0.6005693078041077,0.584112286567688,0.6835088729858398,0.7137970924377441,0.6453279256820679,0.5952088832855225,0.6055884957313538,0.6258895397186279,0.566388726234436,0.5189228653907776,0.5001882314682007,0.5326123237609863,0.48289287090301514,0.43973907828330994,0.3817375898361206,0.411156564950943,0.3770661950111389,0.34687960147857666,0.4919739365577698,0.4736771881580353,0.5568183660507202,0.6704812049865723,0.7671332955360413,0.6454266309738159,0.7878735661506653,0.7896808385848999,0.7497683167457581,0.7606838345527649,0.8623948097229004,0.8427298665046692,0.7910619378089905,0.8533265590667725,0.9136736392974854,0.8813713788986206,0.8252838850021362,0.9158473014831543,0.9166684150695801,0.8761831521987915,0.829675018787384,rock
0.42963191866874695,0.5791888236999512,0.6422567963600159,0.5935525894165039,0.5335385799407959,0.681573212146759,0.6173936128616333,0.5997353792190552,0.6005067825317383,0.5585196614265442,0.4570887088775635,0.43990275263786316,0.46730172634124756,0.40723717212677,0.3234243094921112,0.34180551767349243,0.3804608881473541,0.26164117455482483,0.19752845168113708,0.2246219366788864,0.25521212816238403,0.3349657952785492,0.42805010080337524,0.6053160429000854,0.7687177658081055,0.870908260345459,0.5649993419647217,0.879435658454895,0.943691611289978,0.9135690927505493,0.5479477047920227,0.9158740043640137,0.8929672241210938,0.8130207657814026,0.5454607009887695,0.9015853404998779,0.8508158326148987,0.7562021017074585,0.5519779324531555,0.8338676691055298,0.8051873445510864,0.7248361110687256,rock
0.44821467995643616,0.5886985063552856,0.624536395072937,0.5676696300506592,0.5096088647842407,0.6686014533042908,0.5910943746566772,0.5887629985809326,0.5970758199691772,0.5508107542991638,0.4374457001686096,0.43542319536209106,0.46729761362075806,0.40549370646476746,0.30427247285842896,0.33331018686294556,0.37560582160949707,0.2627474367618561,0.18389901518821716,0.21952538192272186,0.2571355700492859,0.3165540397167206,0.4169929623603821,0.5854817628860474,0.7419711351394653,0.8301224708557129,0.5532422065734863,0.8664137721061707,0.9105484485626221,0.8517062664031982,0.52065509557724,0.8845086097717285,0.8599133491516113,0.7703862190246582,0.504237711429596,0.8565545082092285,0.8147986531257629,0.7212739586830139,0.49538302421569824,0.7720125317573547,0.7510640621185303,0.6728346347808838,rock
0.31044673919677734,0.48914217948913574,0.5913046002388,0.5831391215324402,0.45172154903411865,0.7269017696380615,0.6231148838996887,0.5744035840034485,0.579883337020874,0.5816013216972351,0.4726923108100891,0.44839513301849365,0.505810022354126,0.4305168390274048,0.3378133475780487,0.35194486379623413,0.4044598340988159,0.29205068945884705,0.22116747498512268,0.2559501826763153,0.30593007802963257,0.6841652989387512,0.7912594079971313,0.8893670439720154,0.9603105783462524,0.930156946182251,0.5221675038337708,0.820391058921814,0.8516222238540649,0.7870446443557739,0.4421882927417755,0.7936584949493408,0.8058693408966064,0.7230537533760071,0.429519921541214,0.7606410384178162,0.7609679698944092,0.6801562905311584,0.4433995485305786,0.69516921043396,0.7045153975486755,0.6448829770088196,rock
0.3679824769496918,0.4918258488178253,0.62338787317276,0.6327365040779114,0.5331189036369324,0.7615779638290405,0.6709457039833069,0.6002107858657837,0.590545654296875,0.6247515678405762,0.5003541111946106,0.45813262462615967,0.48641109466552734,0.4719991087913513,0.3558809757232666,0.3359893560409546,0.36616960167884827,0.3211793899536133,0.2356339693069458,0.23603326082229614,0.26685819029808044,0.6893212199211121,0.7713906168937683,0.8509429693222046,0.8555002212524414,0.8227001428604126,0.4937793016433716,0.6627485752105713,0.7749223709106445,0.7585855722427368,0.40922191739082336,0.6341433525085449,0.7606288194656372,0.7263895869255066,0.38500896096229553,0.6167006492614746,0.7261667251586914,0.688808023929596,0.3863579034805298,0.5796442031860352,0.6790046691894531,0.6718846559524536,rock
0.3134113848209381,0.4461839199066162,0.6175828576087952,0.652521014213562,0.5510566234588623,0.7639036774635315,0.7045215368270874,0.6207367181777954,0.6061607599258423,0.635547935962677,0.5442212224006653,0.4752066433429718,0.49628499150276184,0.48384225368499756,0.38755348324775696,0.35024651885032654,0.379804402589798,0.3297373056411743,0.24870294332504272,0.24354401230812073,0.2771488130092621,0.7355655431747437,0.8274921178817749,0.8892344236373901,0.8345516920089722,0.7649201154708862,0.5197933912277222,0.6231865882873535,0.7472826242446899,0.7329003810882568,0.41823217272758484,0.5659196376800537,0.7281206846237183,0.691685676574707,0.3832424283027649,0.5550025105476379,0.6935185194015503,0.6551113128662109,0.37375739216804504,0.5304338932037354,0.6488592028617859,0.6445844769477844,rock
0.23678863048553467,0.4070432186126709,0.637207567691803,0.692824125289917,0.5667678117752075,0.7448631525039673,0.7193788290023804,0.6199483275413513,0.5934105515480042,0.6226327419281006,0.5535909533500671,0.47281405329704285,0.48214811086654663,0.47402065992355347,0.3875613212585449,0.35136091709136963,0.3770550489425659,0.3253032863140106,0.2556409537792206,0.2386096715927124,0.26314324140548706,0.8184067606925964,0.8800223469734192,0.9059615135192871,0.8041983246803284,0.7228912115097046,0.5112361907958984,0.5777543783187866,0.7101289629936218,0.7082226872444153,0.4020059406757355,0.5206122398376465,0.6891368627548218,0.6676861643791199,0.3566954731941223,0.5069524645805359,0.6563758850097656,0.62885582447052,0.3380352556705475,0.49134424328804016,0.6145709156990051,0.607272744178772,rock
0.22590899467468262,0.3846374750137329,0.6218791604042053,0.698036789894104,0.5840654969215393,0.7504789233207703,0.733413577079773,0.6389747858047485,0.6154866814613342,0.6344632506370544,0.577501654624939,0.48737576603889465,0.511405348777771,0.49184542894363403,0.4089916944503784,0.35792750120162964,0.38273975253105164,0.3412250876426697,0.27538928389549255,0.25172120332717896,0.2716186046600342,0.7841638922691345,0.8458876609802246,0.8808975219726562,0.7561960220336914,0.6518233418464661,0.5015336275100708,0.537408173084259,0.6549639701843262,0.6526020765304565,0.38524484634399414,0.4677463173866272,0.6522722840309143,0.6376441717147827,0.3316881060600281,0.45651426911354065,0.6205296516418457,0.6002765893936157,0.31056541204452515,0.444804847240448,0.5687885284423828,0.5595897436141968,rock
0.2287043333053589,0.37932926416397095,0.6508039236068726,0.7610811591148376,0.6494930386543274,0.738851010799408,0.7808746099472046,0.6719051003456116,0.6196832656860352,0.6385174989700317,0.6552544832229614,0.5239653587341309,0.5226731896400452,0.5153285264968872,0.5113579630851746,0.41969531774520874,0.4113297462463379,0.3664206564426422,0.3536379635334015,0.31006938219070435,0.31528353691101074,0.7797577977180481,0.8394134044647217,0.8561469316482544,0.7061961889266968,0.5724920034408569,0.5645613074302673,0.5554826855659485,0.6537594795227051,0.6496320366859436,0.44462600350379944,0.441864550113678,0.6263973712921143,0.6207355260848999,0.3762717545032501,0.39620208740234375,0.5781400203704834,0.5700668096542358,0.3336750864982605,0.4051271080970764,0.5356318950653076,0.5292197465896606,rock
0.8647172451019287,0.6133996248245239,0.45265352725982666,0.3274015188217163,0.23287826776504517,0.446969211101532,0.21727809309959412,0.2839973568916321,0.3673255443572998,0.5412836670875549,0.29535675048828125,0.399951696395874,0.48516643047332764,0.6333423256874084,0.40354490280151367,0.5053117871284485,0.584802508354187,0.7189340591430664,0.5445336699485779,0.6050893068313599,0.6708149909973145,0.7693475484848022,0.7879886627197266,0.7285575270652771,0.6988896131515503,0.7010816335678101,0.29917165637016296,0.4811582565307617,0.6130943298339844,0.6112464666366577,0.289397269487381,0.5538941621780396,0.6760239601135254,0.6413474082946777,0.35208263993263245,0.6068690419197083,0.7160705327987671,0.6743417382240295,0.45651042461395264,0.661950945854187,0.732706606388092,0.6971328258514404,rock
0.7550257444381714,0.6415567398071289,0.38911619782447815,0.17790420353412628,0.07267594337463379,0.4150782823562622,0.07680556178092957,0.15802918374538422,0.2698676586151123,0.4296197295188904,0.06430745124816895,0.15711349248886108,0.2806123197078705,0.4296536147594452,0.12790508568286896,0.2208365947008133,0.3246501684188843,0.4235427975654602,0.19764280319213867,0.2702939510345459,0.34889698028564453,0.7291595339775085,0.5099154114723206,0.35844656825065613,0.3155215382575989,0.40105414390563965,0.4179892838001251,0.44623154401779175,0.46388986706733704,0.456399142742157,0.6159127354621887,0.6080071926116943,0.6081856489181519,0.6051902174949646,0.7936620116233826,0.7568333148956299,0.7438070774078369,0.7385518550872803,0.9341766834259033,0.8598511219024658,0.8520928025245667,0.8660537004470825,rock
0.8036860823631287,0.8563541173934937,0.7498973608016968,0.6311924457550049,0.5615497827529907,0.8102375864982605,0.4607408344745636,0.37067359685897827,0.3949735164642334,0.7186736464500427,0.2836810052394867,0.2811822295188904,0.40052518248558044,0.6014395356178284,0.21194520592689514,0.2555343806743622,0.3818799555301666,0.4796223044395447,0.1880803108215332,0.23236316442489624,0.3472079932689667,0.9133114814758301,0.6851060390472412,0.40079405903816223,0.24272602796554565,0.1937718391418457,0.40421298146247864,0.2278686761856079,0.22127526998519897,0.2285204529762268,0.5735914707183838,0.3705567717552185,0.37545090913772583,0.41412168741226196,0.7210396528244019,0.5186776518821716,0.5311273336410522,0.5893598794937134,0.8463801741600037,0.6620995402336121,0.647581934928894,0.6905616521835327,rock
0.7141599655151367,0.6925725936889648,0.5618971586227417,0.4272654950618744,0.29705286026000977,0.5864739418029785,0.24399256706237793,0.2869565486907959,0.4042261242866516,0.529772162437439,0.17355330288410187,0.2311001569032669,0.3515898287296295,0.4504128694534302,0.14700597524642944,0.21994316577911377,0.336957186460495,0.36942631006240845,0.15781734883785248,0.2239736020565033,0.3171344995498657,0.8019604682922363,0.5693982839584351,0.3315708637237549,0.18381914496421814,0.16362252831459045,0.3440873622894287,0.23380117118358612,0.30637097358703613,0.35319530963897705,0.5190867781639099,0.3819634020328522,0.45332372188568115,0.49887269735336304,0.6830286383628845,0.546786904335022,0.6013177037239075,0.6373322010040283,0.8320991396903992,0.6935157775878906,0.7312573194503784,0.7765141725540161,rock
0.8806163668632507,0.789182186126709,0.6091739535331726,0.4621157646179199,0.39238327741622925,0.585248589515686,0.35241618752479553,0.41024482250213623,0.4870791435241699,0.5910158157348633,0.35054823756217957,0.4178990423679352,0.49050474166870117,0.597522497177124,0.384398877620697,0.45345449447631836,0.523987889289856,0.604163408279419,0.4368651509284973,0.5016248226165771,0.5667003989219666,0.7513265013694763,0.603337287902832,0.47238588333129883,0.37898141145706177,0.2684282064437866,0.4432092607021332,0.5101823806762695,0.5577137470245361,0.5500010251998901,0.5563874244689941,0.6302998065948486,0.6619641780853271,0.6443909406661987,0.6816415786743164,0.740996778011322,0.7614702582359314,0.739997923374176,0.8105984926223755,0.8307454586029053,0.840854287147522,0.830622136592865,rock
0.7805424928665161,0.5654174089431763,0.4238714277744293,0.3365526497364044,0.24989309906959534,0.5143254995346069,0.34809091687202454,0.38804635405540466,0.4472525417804718,0.6026859283447266,0.40931278467178345,0.46784472465515137,0.5301669239997864,0.6841346025466919,0.4987201690673828,0.5599561929702759,0.6184002757072449,0.7568858861923218,0.6084768772125244,0.641848087310791,0.6906224489212036,0.8289791345596313,0.7889215350151062,0.6691697835922241,0.5646180510520935,0.4757392406463623,0.4128764271736145,0.5527690649032593,0.6793769598007202,0.7069265842437744,0.41907602548599243,0.6129252910614014,0.7371739149093628,0.7440025210380554,0.47246941924095154,0.6584938168525696,0.7657802104949951,0.7630828619003296,0.554553210735321,0.6986935138702393,0.7726839780807495,0.7646760940551758,rock
0.7935025691986084,0.6199857592582703,0.4052111804485321,0.25900089740753174,0.14958927035331726,0.4235420227050781,0.34167033433914185,0.44438257813453674,0.4798882007598877,0.5146747827529907,0.44203636050224304,0.5332950949668884,0.5478000044822693,0.619985818862915,0.5551151037216187,0.622456431388855,0.6452136635780334,0.7238211631774902,0.6738919019699097,0.7012773752212524,0.7215679883956909,0.8702571392059326,0.8805456757545471,0.7867488265037537,0.713032066822052,0.6770771145820618,0.6005271673202515,0.580711305141449,0.6798186302185059,0.677004873752594,0.5440296530723572,0.5291274189949036,0.673106849193573,0.6473716497421265,0.5132378339767456,0.48745274543762207,0.6312649846076965,0.6223264336585999,0.4971633553504944,0.46812704205513,0.5807987451553345,0.5920808911323547,rock
0.805930495262146,0.6207760572433472,0.40962809324264526,0.24855521321296692,0.12572833895683289,0.3681558072566986,0.3101613521575928,0.4104750156402588,0.43213319778442383,0.4598119556903839,0.4116516411304474,0.5139951109886169,0.5083125829696655,0.5685041546821594,0.527945876121521,0.609337568283081,0.6141968965530396,0.6754138469696045,0.6493089199066162,0.6902514696121216,0.6977763175964355,0.8619369268417358,0.8932110071182251,0.8264272809028625,0.7580698132514954,0.7351504564285278,0.6421092748641968,0.5863710045814514,0.6816939115524292,0.6949511766433716,0.5735726356506348,0.5265335440635681,0.6638684868812561,0.6554905772209167,0.5289101600646973,0.4764462113380432,0.6148464679718018,0.6278600096702576,0.5026746392250061,0.4630650281906128,0.5621479153633118,0.5784264206886292,rock
0.2887246906757355,0.4642367362976074,0.6305917501449585,0.7481145858764648,0.7383443117141724,0.7088956832885742,0.768234372138977,0.6726127862930298,0.6231557726860046,0.6323150396347046,0.6632499694824219,0.5607953667640686,0.5248631238937378,0.5376943945884705,0.5612555742263794,0.4785923957824707,0.45255210995674133,0.4399362802505493,0.4564577341079712,0.40700772404670715,0.3883433938026428,0.6648346185684204,0.7267636060714722,0.7490883469581604,0.735094428062439,0.68342125415802,0.4315275251865387,0.5754386186599731,0.6527522206306458,0.6445529460906982,0.3761400580406189,0.5846487283706665,0.6607029438018799,0.6344298124313354,0.3634304404258728,0.5727609395980835,0.6373606324195862,0.6072471737861633,0.3794573247432709,0.5487125515937805,0.6051768064498901,0.5854092836380005,rock
